car_id,car_make,car_model,car_model_year, monthly total costs , yearly total costs , Total revenue ,Total profit,,,,,,,car_id, loss_profit 
4541813025,Mercedes-Benz,SLK-Class,2016, $776.21 ," $9,314.52 "," $11,073.00 "," $1,758.48 ",,,,,,,-, none 
3563377774,Suzuki,Aerio,2017, $865.37 ," $10,384.44 "," $10,960.00 ", $575.56 ,,,,,,,-, none 
5997160750,Dodge,Viper,2016, $538.63 ," $6,463.56 "," $13,597.00 "," $7,133.44 ",,,,,,,-, none 
8737366386,Nissan,Rogue,2017, $765.35 ," $9,184.20 "," $16,385.00 "," $7,200.80 ",,,,,,,-, none 
7096404767,Jaguar,XJ Series,2016, $755.86 ," $9,070.32 "," $8,977.00 ", $(93.32),,,,,,,7096404767, $(93.32)
1249562481,Mercedes-Benz,M-Class,2017, $546.68 ," $6,560.16 "," $6,939.00 ", $378.84 ,,,,,,,-, none 
9298077645,Toyota,Matrix,2017, $733.91 ," $8,806.92 "," $9,856.00 "," $1,049.08 ",,,,,,,-, none 
8411401812,Toyota,Tundra,2018, $775.18 ," $9,302.16 "," $11,672.00 "," $2,369.84 ",,,,,,,-, none 
4656078271,Honda,Odyssey,2018, $674.85 ," $8,098.20 "," $14,945.00 "," $6,846.80 ",,,,,,,-, none 
3339865493,Ford,EXP,2016, $804.82 ," $9,657.84 "," $17,235.00 "," $7,577.16 ",,,,,,,-, none 
587413514,Mercury,Lynx,2017, $835.93 ," $10,031.16 "," $11,061.00 "," $1,029.84 ",,,,,,,-, none 
7640776201,Daewoo,Lanos,2016, $661.37 ," $7,936.44 "," $12,440.00 "," $4,503.56 ",,,,,,,-, none 
3303577269,Ford,E-Series,2016, $656.38 ," $7,876.56 "," $12,327.00 "," $4,450.44 ",,,,,,,-, none 
4410578650,Mitsubishi,Outlander,2018, $809.93 ," $9,719.16 "," $13,120.00 "," $3,400.84 ",,,,,,,-, none 
7127845093,Chevrolet,Tahoe,2018, $490.94 ," $5,891.28 "," $15,388.00 "," $9,496.72 ",,,,,,,-, none 
6058785847,Kia,Sedona,2017, $642.21 ," $7,706.52 "," $15,653.00 "," $7,946.48 ",,,,,,,-, none 
4174530548,Acura,RL,2018, $529.22 ," $6,350.64 "," $9,867.00 "," $3,516.36 ",,,,,,,-, none 
459704184,GMC,Suburban 2500,2018, $565.60 ," $6,787.20 "," $9,782.00 "," $2,994.80 ",,,,,,,-, none 
3265136469,Subaru,Forester,2018, $616.80 ," $7,401.60 "," $9,797.00 "," $2,395.40 ",,,,,,,-, none 
3359369009,Mazda,626,2017, $570.32 ," $6,843.84 "," $9,657.00 "," $2,813.16 ",,,,,,,-, none 
4568298377,Mitsubishi,Outlander,2016, $679.83 ," $8,157.96 "," $7,760.00 ", $(397.96),,,,,,,4568298377, $(397.96)
1447041291,Saab,3-Sep,2016, $768.61 ," $9,223.32 "," $15,738.00 "," $6,514.68 ",,,,,,,-, none 
5578220991,Chevrolet,Astro,2018, $618.46 ," $7,421.52 "," $17,185.00 "," $9,763.48 ",,,,,,,-, none 
5327187322,Toyota,Corolla,2017, $690.82 ," $8,289.84 "," $17,697.00 "," $9,407.16 ",,,,,,,-, none 
9970486500,GMC,Savana 3500,2016, $790.10 ," $9,481.20 "," $12,480.00 "," $2,998.80 ",,,,,,,-, none 
9822827350,GMC,Yukon,2016, $839.92 ," $10,079.04 "," $7,684.00 "," $(2,395.04)",,,,,,,9822827350," $(2,395.04)"
3606674147,Mercury,Mariner,2016, $800.73 ," $9,608.76 "," $14,194.00 "," $4,585.24 ",,,,,,,-, none 
827357001,Acura,Integra,2018, $613.04 ," $7,356.48 "," $12,620.00 "," $5,263.52 ",,,,,,,-, none 
7049371513,Dodge,Ram 2500 Club,2017, $548.30 ," $6,579.60 "," $10,577.00 "," $3,997.40 ",,,,,,,-, none 
4236582856,Ford,ZX2,2018, $664.67 ," $7,976.04 "," $11,125.00 "," $3,148.96 ",,,,,,,-, none 
2673386653,Ford,Taurus,2017, $688.83 ," $8,265.96 "," $10,327.00 "," $2,061.04 ",,,,,,,-, none 
1398485918,Studebaker,Avanti,2018, $626.29 ," $7,515.48 "," $14,087.00 "," $6,571.52 ",,,,,,,-, none 
2904921222,Subaru,Legacy,2018, $633.92 ," $7,607.04 "," $13,496.00 "," $5,888.96 ",,,,,,,-, none 
714005142,Volkswagen,Golf,2017, $684.81 ," $8,217.72 "," $9,219.00 "," $1,001.28 ",,,,,,,-, none 
1557687692,Hyundai,Elantra,2017, $836.39 ," $10,036.68 "," $19,822.00 "," $9,785.32 ",,,,,,,-, none 
4017191177,Volkswagen,Golf,2018, $742.07 ," $8,904.84 "," $11,687.00 "," $2,782.16 ",,,,,,,-, none 
7011770585,GMC,2500,2018, $670.59 ," $8,047.08 "," $13,383.00 "," $5,335.92 ",,,,,,,-, none 
9654254980,Honda,Accord,2017, $583.12 ," $6,997.44 "," $11,649.00 "," $4,651.56 ",,,,,,,-, none 
4330331829,Hyundai,Accent,2018, $698.41 ," $8,380.92 "," $16,547.00 "," $8,166.08 ",,,,,,,-, none 
7023158863,Volkswagen,Golf,2018, $600.72 ," $7,208.64 "," $10,104.00 "," $2,895.36 ",,,,,,,-, none 
9956129887,Porsche,924,2018, $795.08 ," $9,540.96 "," $17,481.00 "," $7,940.04 ",,,,,,,-, none 
9855903129,GMC,Savana 2500,2017, $753.46 ," $9,041.52 "," $14,941.00 "," $5,899.48 ",,,,,,,-, none 
6352689760,BMW,745,2017, $757.49 ," $9,089.88 "," $13,343.00 "," $4,253.12 ",,,,,,,-, none 
3636178156,GMC,Sierra,2018, $767.51 ," $9,210.12 "," $12,312.00 "," $3,101.88 ",,,,,,,-, none 
4251311787,Mazda,Miata MX-5,2018, $785.29 ," $9,423.48 "," $9,315.00 ", $(108.48),,,,,,,4251311787, $(108.48)
6009178827,Mercedes-Benz,G-Class,2016, $827.72 ," $9,932.64 "," $14,140.00 "," $4,207.36 ",,,,,,,-, none 
7978280764,Mitsubishi,GTO,2017, $538.26 ," $6,459.12 "," $14,500.00 "," $8,040.88 ",,,,,,,-, none 
8650174833,Volkswagen,Jetta,2017, $744.96 ," $8,939.52 "," $8,260.00 ", $(679.52),,,,,,,8650174833, $(679.52)
3846801992,Mazda,MX-5,2016, $674.44 ," $8,093.28 "," $11,811.00 "," $3,717.72 ",,,,,,,-, none 
110380622,Mercedes-Benz,S-Class,2016, $815.96 ," $9,791.52 "," $10,773.00 ", $981.48 ,,,,,,,-, none 
5745904275,Dodge,Caravan,2016, $589.72 ," $7,076.64 "," $10,237.00 "," $3,160.36 ",,,,,,,-, none 
5326998475,Mitsubishi,3000GT,2017, $815.95 ," $9,791.40 "," $14,274.00 "," $4,482.60 ",,,,,,,-, none 
7274365924,Isuzu,Space,2017, $722.15 ," $8,665.80 "," $16,434.00 "," $7,768.20 ",,,,,,,-, none 
8872322766,Nissan,240SX,2016, $699.25 ," $8,391.00 "," $8,615.00 ", $224.00 ,,,,,,,-, none 
3694596070,Ford,Ranger,2016, $553.27 ," $6,639.24 "," $9,627.00 "," $2,987.76 ",,,,,,,-, none 
3614612279,Plymouth,Prowler,2018, $764.71 ," $9,176.52 "," $11,607.00 "," $2,430.48 ",,,,,,,-, none 
6846817255,Bentley,Continental GT,2018, $757.73 ," $9,092.76 "," $16,813.00 "," $7,720.24 ",,,,,,,-, none 
6231076644,Subaru,Justy,2016, $524.98 ," $6,299.76 "," $8,525.00 "," $2,225.24 ",,,,,,,-, none 
4428897359,Mitsubishi,Truck,2017, $647.73 ," $7,772.76 "," $15,331.00 "," $7,558.24 ",,,,,,,-, none 
4360625545,Jeep,Patriot,2016, $626.22 ," $7,514.64 "," $14,314.00 "," $6,799.36 ",,,,,,,-, none 
2208058496,Chevrolet,Express 3500,2016, $548.23 ," $6,578.76 "," $13,612.00 "," $7,033.24 ",,,,,,,-, none 
1209862638,Chevrolet,Sportvan G20,2017, $734.80 ," $8,817.60 "," $14,066.00 "," $5,248.40 ",,,,,,,-, none 
5491559512,Mercury,Mystique,2017, $708.20 ," $8,498.40 "," $15,354.00 "," $6,855.60 ",,,,,,,-, none 
6024888775,Scion,xD,2017, $772.97 ," $9,275.64 "," $12,303.00 "," $3,027.36 ",,,,,,,-, none 
94687269,Honda,Civic,2016, $704.03 ," $8,448.36 "," $13,138.00 "," $4,689.64 ",,,,,,,-, none 
5868107799,Buick,Skylark,2018, $771.73 ," $9,260.76 "," $15,479.00 "," $6,218.24 ",,,,,,,-, none 
2031043617,Ford,Econoline E150,2016, $759.92 ," $9,119.04 "," $12,175.00 "," $3,055.96 ",,,,,,,-, none 
6345709069,Lexus,IS-F,2016, $701.96 ," $8,423.52 "," $14,091.00 "," $5,667.48 ",,,,,,,-, none 
3208612230,Volkswagen,riolet,2017, $796.76 ," $9,561.12 "," $11,401.00 "," $1,839.88 ",,,,,,,-, none 
5544500746,Aston Martin,DBS,2018, $763.35 ," $9,160.20 "," $11,918.00 "," $2,757.80 ",,,,,,,-, none 
1596621524,Kia,Spectra,2016, $636.88 ," $7,642.56 "," $13,024.00 "," $5,381.44 ",,,,,,,-, none 
8521788738,BMW,X3,2018, $779.99 ," $9,359.88 "," $11,255.00 "," $1,895.12 ",,,,,,,-, none 
4971393021,BMW,X6,2016, $691.57 ," $8,298.84 "," $13,336.00 "," $5,037.16 ",,,,,,,-, none 
5181997104,Porsche,Panamera,2017, $661.38 ," $7,936.56 "," $17,688.00 "," $9,751.44 ",,,,,,,-, none 
6996407508,Suzuki,Esteem,2017, $722.93 ," $8,675.16 "," $9,099.00 ", $423.84 ,,,,,,,-, none 
7924687475,Chevrolet,Camaro,2017, $738.13 ," $8,857.56 "," $14,949.00 "," $6,091.44 ",,,,,,,-, none 
8213697618,Buick,LeSabre,2018, $723.45 ," $8,681.40 "," $9,971.00 "," $1,289.60 ",,,,,,,-, none 
9995785412,Chevrolet,Camaro,2018, $691.97 ," $8,303.64 "," $15,510.00 "," $7,206.36 ",,,,,,,-, none 
8652293279,Pontiac,Firefly,2016, $751.24 ," $9,014.88 "," $13,135.00 "," $4,120.12 ",,,,,,,-, none 
4804213929,BMW,7 Series,2018, $654.79 ," $7,857.48 "," $15,000.00 "," $7,142.52 ",,,,,,,-, none 
116950315,GMC,Jimmy,2018, $828.25 ," $9,939.00 "," $10,279.00 ", $340.00 ,,,,,,,-, none 
6551857558,Mazda,B-Series,2017, $785.54 ," $9,426.48 "," $12,291.00 "," $2,864.52 ",,,,,,,-, none 
6358866400,Audi,Q7,2016, $788.69 ," $9,464.28 "," $14,501.00 "," $5,036.72 ",,,,,,,-, none 
2467739457,Buick,Estate,2016, $677.67 ," $8,132.04 "," $14,890.00 "," $6,757.96 ",,,,,,,-, none 
8444909769,Mazda,MX-6,2017, $724.86 ," $8,698.32 "," $14,953.00 "," $6,254.68 ",,,,,,,-, none 
216811813,Dodge,Challenger,2017, $774.43 ," $9,293.16 "," $10,756.00 "," $1,462.84 ",,,,,,,-, none 
3508244210,BMW,Z3,2018, $733.25 ," $8,799.00 "," $9,559.00 ", $760.00 ,,,,,,,-, none 
754695921,GMC,Yukon,2018, $537.31 ," $6,447.72 "," $12,424.00 "," $5,976.28 ",,,,,,,-, none 
978506448,Ford,Expedition,2018, $834.33 ," $10,011.96 "," $9,653.00 ", $(358.96),,,,,,,978506448, $(358.96)
4329061643,Chevrolet,3500,2017, $709.31 ," $8,511.72 "," $13,122.00 "," $4,610.28 ",,,,,,,-, none 
1330636880,Volvo,S80,2016, $570.16 ," $6,841.92 "," $12,363.00 "," $5,521.08 ",,,,,,,-, none 
9379372523,Hyundai,Scoupe,2016, $828.20 ," $9,938.40 "," $12,845.00 "," $2,906.60 ",,,,,,,-, none 
5999017351,Acura,RL,2016, $740.25 ," $8,883.00 "," $15,229.00 "," $6,346.00 ",,,,,,,-, none 
4343747654,Dodge,Shadow,2016, $634.94 ," $7,619.28 "," $15,431.00 "," $7,811.72 ",,,,,,,-, none 
6979554204,Lexus,RX,2017, $523.71 ," $6,284.52 "," $15,045.00 "," $8,760.48 ",,,,,,,-, none 
9228016531,Chevrolet,Impala,2017, $577.62 ," $6,931.44 "," $16,923.00 "," $9,991.56 ",,,,,,,-, none 
4108506278,Mazda,MPV,2018, $581.98 ," $6,983.76 "," $11,689.00 "," $4,705.24 ",,,,,,,-, none 
9929042164,Daihatsu,Charade,2017, $826.37 ," $9,916.44 "," $15,066.00 "," $5,149.56 ",,,,,,,-, none 
6345461377,Chevrolet,Astro,2016, $832.91 ," $9,994.92 "," $11,982.00 "," $1,987.08 ",,,,,,,-, none 
2252575360,Mazda,MX-5,2016, $693.47 ," $8,321.64 "," $9,567.00 "," $1,245.36 ",,,,,,,-, none 
1303390930,Mercedes-Benz,SL-Class,2017, $712.61 ," $8,551.32 "," $16,472.00 "," $7,920.68 ",,,,,,,-, none 
3987579439,Mercedes-Benz,W201,2016, $508.65 ," $6,103.80 "," $13,843.00 "," $7,739.20 ",,,,,,,-, none 
6646766606,Mazda,Navajo,2017, $734.30 ," $8,811.60 "," $15,165.00 "," $6,353.40 ",,,,,,,-, none 
5970514780,Chevrolet,Beretta,2018, $787.95 ," $9,455.40 "," $9,330.00 ", $(125.40),,,,,,,5970514780, $(125.40)
7929283682,BMW,Z4,2017, $590.21 ," $7,082.52 "," $14,860.00 "," $7,777.48 ",,,,,,,-, none 
1591875625,Saab,9-7X,2016, $513.73 ," $6,164.76 "," $14,520.00 "," $8,355.24 ",,,,,,,-, none 
8758599096,Dodge,Viper,2017, $778.14 ," $9,337.68 "," $11,364.00 "," $2,026.32 ",,,,,,,-, none 
9918002883,Pontiac,Grand Prix,2016, $506.79 ," $6,081.48 "," $14,793.00 "," $8,711.52 ",,,,,,,-, none 
1109075790,Cadillac,DeVille,2016, $859.15 ," $10,309.80 "," $15,787.00 "," $5,477.20 ",,,,,,,-, none 
8649149871,Mitsubishi,Truck,2017, $539.62 ," $6,475.44 "," $12,461.00 "," $5,985.56 ",,,,,,,-, none 
2882658532,Kia,Rio,2016, $619.50 ," $7,434.00 "," $13,623.00 "," $6,189.00 ",,,,,,,-, none 
8742969859,Lexus,LX,2017, $840.19 ," $10,082.28 "," $12,966.00 "," $2,883.72 ",,,,,,,-, none 
8511487514,Chevrolet,Express 2500,2018, $755.37 ," $9,064.44 "," $9,590.00 ", $525.56 ,,,,,,,-, none 
1253806551,Ford,Explorer Sport,2017, $646.57 ," $7,758.84 "," $14,055.00 "," $6,296.16 ",,,,,,,-, none 
27544133,Plymouth,Colt,2018, $880.03 ," $10,560.36 "," $15,864.00 "," $5,303.64 ",,,,,,,-, none 
739226509,Mitsubishi,Eclipse,2017, $586.99 ," $7,043.88 "," $24,718.00 "," $17,674.12 ",,,,,,,-, none 
3332810758,Toyota,Matrix,2018, $865.56 ," $10,386.72 "," $11,138.00 ", $751.28 ,,,,,,,-, none 
7885470806,Porsche,Boxster,2018, $798.28 ," $9,579.36 "," $10,732.00 "," $1,152.64 ",,,,,,,-, none 
7920717248,Toyota,Prius,2017, $634.66 ," $7,615.92 "," $11,363.00 "," $3,747.08 ",,,,,,,-, none 
4406928715,Nissan,Leaf,2017, $686.26 ," $8,235.12 "," $13,824.00 "," $5,588.88 ",,,,,,,-, none 
2258618037,Toyota,Corolla,2016, $567.20 ," $6,806.40 "," $12,258.00 "," $5,451.60 ",,,,,,,-, none 
2325211118,GMC,Sonoma,2017, $660.57 ," $7,926.84 "," $10,970.00 "," $3,043.16 ",,,,,,,-, none 
5203134693,Nissan,Maxima,2016, $593.26 ," $7,119.12 "," $16,173.00 "," $9,053.88 ",,,,,,,-, none 
9220127997,Cadillac,STS,2018, $783.56 ," $9,402.72 "," $8,874.00 ", $(528.72),,,,,,,9220127997, $(528.72)
9124020079,Nissan,Altima,2017, $789.19 ," $9,470.28 "," $10,422.00 ", $951.72 ,,,,,,,-, none 
6523985342,Jaguar,S-Type,2016, $539.94 ," $6,479.28 "," $15,353.00 "," $8,873.72 ",,,,,,,-, none 
4907165285,Mazda,B-Series,2018, $763.25 ," $9,159.00 "," $16,686.00 "," $7,527.00 ",,,,,,,-, none 
3315900086,Toyota,Highlander,2016, $712.81 ," $8,553.72 "," $18,575.00 "," $10,021.28 ",,,,,,,-, none 
6530470077,Toyota,Camry Hybrid,2018, $721.86 ," $8,662.32 "," $17,076.00 "," $8,413.68 ",,,,,,,-, none 
1575813696,Audi,Allroad,2018, $613.57 ," $7,362.84 "," $12,384.00 "," $5,021.16 ",,,,,,,-, none 
19312415,Ford,Windstar,2016, $760.45 ," $9,125.40 "," $13,558.00 "," $4,432.60 ",,,,,,,-, none 
4156626334,Ford,Focus,2018, $824.35 ," $9,892.20 "," $13,372.00 "," $3,479.80 ",,,,,,,-, none 
5213154840,Kia,Sorento,2017, $648.94 ," $7,787.28 "," $11,990.00 "," $4,202.72 ",,,,,,,-, none 
7444786542,Volkswagen,New Beetle,2018, $571.43 ," $6,857.16 "," $14,409.00 "," $7,551.84 ",,,,,,,-, none 
8577496740,Buick,Regal,2018, $660.76 ," $7,929.12 "," $9,418.00 "," $1,488.88 ",,,,,,,-, none 
23066040,Ford,E250,2016, $512.98 ," $6,155.76 "," $16,344.00 "," $10,188.24 ",,,,,,,-, none 
2560343096,BMW,5 Series,2016, $610.35 ," $7,324.20 "," $8,827.00 "," $1,502.80 ",,,,,,,-, none 
9508266279,Mazda,RX-8,2017, $569.96 ," $6,839.52 "," $18,448.00 "," $11,608.48 ",,,,,,,-, none 
54115647,GMC,Sonoma,2018, $491.16 ," $5,893.92 "," $9,643.00 "," $3,749.08 ",,,,,,,-, none 
75613549,Dodge,Intrepid,2017, $688.65 ," $8,263.80 "," $7,760.00 ", $(503.80),,,,,,,75613549, $(503.80)
8660305655,Pontiac,Grand Am,2018, $760.62 ," $9,127.44 "," $16,375.00 "," $7,247.56 ",,,,,,,-, none 
7678696574,Volkswagen,Touareg 2,2017, $627.77 ," $7,533.24 "," $12,824.00 "," $5,290.76 ",,,,,,,-, none 
1017811393,Chevrolet,Corvette,2018, $630.77 ," $7,569.24 "," $10,745.00 "," $3,175.76 ",,,,,,,-, none 
1085284042,Porsche,Cayman,2017, $745.73 ," $8,948.76 "," $12,856.00 "," $3,907.24 ",,,,,,,-, none 
7325530536,Honda,Odyssey,2016, $801.59 ," $9,619.08 "," $11,886.00 "," $2,266.92 ",,,,,,,-, none 
6177903444,BMW,7 Series,2016, $810.80 ," $9,729.60 "," $19,532.00 "," $9,802.40 ",,,,,,,-, none 
225752972,Pontiac,Bonneville,2017, $834.99 ," $10,019.88 "," $13,350.00 "," $3,330.12 ",,,,,,,-, none 
9202891567,Plymouth,Laser,2017, $792.51 ," $9,510.12 "," $9,826.00 ", $315.88 ,,,,,,,-, none 
8645411393,Mitsubishi,Mirage,2016, $578.71 ," $6,944.52 "," $11,609.00 "," $4,664.48 ",,,,,,,-, none 
7045499167,Ford,Taurus,2017, $713.03 ," $8,556.36 "," $10,268.00 "," $1,711.64 ",,,,,,,-, none 
9804451336,BMW,Z8,2017, $759.76 ," $9,117.12 "," $10,422.00 "," $1,304.88 ",,,,,,,-, none 
7307494566,Ford,Club Wagon,2017, $789.14 ," $9,469.68 "," $13,174.00 "," $3,704.32 ",,,,,,,-, none 
5675382666,Chevrolet,S10,2017, $570.15 ," $6,841.80 "," $15,186.00 "," $8,344.20 ",,,,,,,-, none 
5109149348,Porsche,914,2016, $756.70 ," $9,080.40 "," $9,133.00 ", $52.60 ,,,,,,,-, none 
7553315729,Dodge,Dakota,2016, $618.42 ," $7,421.04 "," $15,199.00 "," $7,777.96 ",,,,,,,-, none 
2199741354,Kia,Sorento,2018, $629.83 ," $7,557.96 "," $13,698.00 "," $6,140.04 ",,,,,,,-, none 
5530302904,Ford,Windstar,2018, $614.40 ," $7,372.80 "," $14,375.00 "," $7,002.20 ",,,,,,,-, none 
692075453,Suzuki,Swift,2016, $600.79 ," $7,209.48 "," $15,338.00 "," $8,128.52 ",,,,,,,-, none 
4854021918,Ford,Taurus X,2018, $715.95 ," $8,591.40 "," $9,752.00 "," $1,160.60 ",,,,,,,-, none 
4105046853,Volkswagen,Golf III,2018, $675.16 ," $8,101.92 "," $15,079.00 "," $6,977.08 ",,,,,,,-, none 
1214338518,Chevrolet,Tracker,2017, $863.09 ," $10,357.08 "," $15,476.00 "," $5,118.92 ",,,,,,,-, none 
3811207245,Lincoln,MKX,2017, $603.92 ," $7,247.04 "," $11,677.00 "," $4,429.96 ",,,,,,,-, none 
7353941723,Volkswagen,Cabriolet,2018, $812.26 ," $9,747.12 "," $10,132.00 ", $384.88 ,,,,,,,-, none 
4568163188,Isuzu,Hombre,2017, $552.47 ," $6,629.64 "," $17,605.00 "," $10,975.36 ",,,,,,,-, none 
3272948325,Land Rover,Discovery,2017, $731.41 ," $8,776.92 "," $12,116.00 "," $3,339.08 ",,,,,,,-, none 
7062604976,GMC,Savana 1500,2017, $823.91 ," $9,886.92 "," $15,544.00 "," $5,657.08 ",,,,,,,-, none 
3477543742,Mazda,929,2017, $630.77 ," $7,569.24 "," $12,122.00 "," $4,552.76 ",,,,,,,-, none 
4563440043,Lexus,SC,2017, $715.22 ," $8,582.64 "," $11,729.00 "," $3,146.36 ",,,,,,,-, none 
5521269649,Pontiac,GTO,2018, $775.32 ," $9,303.84 "," $16,469.00 "," $7,165.16 ",,,,,,,-, none 
6633213727,Nissan,Quest,2017, $734.74 ," $8,816.88 "," $15,728.00 "," $6,911.12 ",,,,,,,-, none 
3374671632,Honda,Fit,2018, $582.94 ," $6,995.28 "," $14,206.00 "," $7,210.72 ",,,,,,,-, none 
2577785240,Suzuki,Sidekick,2017, $643.48 ," $7,721.76 "," $16,282.00 "," $8,560.24 ",,,,,,,-, none 
9660392451,Ford,E250,2016, $826.44 ," $9,917.28 "," $12,779.00 "," $2,861.72 ",,,,,,,-, none 
9740321194,Chevrolet,Metro,2017, $703.35 ," $8,440.20 "," $7,904.00 ", $(536.20),,,,,,,9740321194, $(536.20)
6240502081,Saab,900,2017, $732.67 ," $8,792.04 "," $14,180.00 "," $5,387.96 ",,,,,,,-, none 
3485314056,Chrysler,LHS,2017, $821.32 ," $9,855.84 "," $10,554.00 ", $698.16 ,,,,,,,-, none 
1760344605,GMC,Savana 1500,2017, $721.70 ," $8,660.40 "," $12,314.00 "," $3,653.60 ",,,,,,,-, none 
4281037845,Mercury,Cougar,2017, $800.70 ," $9,608.40 "," $18,094.00 "," $8,485.60 ",,,,,,,-, none 
1875157859,Mazda,RX-7,2018, $841.69 ," $10,100.28 "," $8,478.00 "," $(1,622.28)",,,,,,,1875157859," $(1,622.28)"
6398906985,Aston Martin,V8 Vantage,2016, $769.21 ," $9,230.52 "," $12,747.00 "," $3,516.48 ",,,,,,,-, none 
6559608727,Scion,xB,2018, $701.38 ," $8,416.56 "," $12,881.00 "," $4,464.44 ",,,,,,,-, none 
5259212916,Chevrolet,Metro,2016, $700.83 ," $8,409.96 "," $13,179.00 "," $4,769.04 ",,,,,,,-, none 
7505783319,Land Rover,Freelander,2016, $745.08 ," $8,940.96 "," $11,793.00 "," $2,852.04 ",,,,,,,-, none 
4580127889,Dodge,Grand Caravan,2017, $525.88 ," $6,310.56 "," $19,522.00 "," $13,211.44 ",,,,,,,-, none 
568479505,Plymouth,Voyager,2016, $725.67 ," $8,708.04 "," $14,956.00 "," $6,247.96 ",,,,,,,-, none 
2589005555,Mitsubishi,Expo,2018, $654.50 ," $7,854.00 "," $9,554.00 "," $1,700.00 ",,,,,,,-, none 
4349946624,Pontiac,Grand Am,2018, $648.51 ," $7,782.12 "," $9,770.00 "," $1,987.88 ",,,,,,,-, none 
992322340,Ford,E150,2016, $750.29 ," $9,003.48 "," $14,546.00 "," $5,542.52 ",,,,,,,-, none 
412064006,Ford,Aerostar,2017, $543.40 ," $6,520.80 "," $18,470.00 "," $11,949.20 ",,,,,,,-, none 
4859965922,Volkswagen,Passat,2018, $732.66 ," $8,791.92 "," $6,760.00 "," $(2,031.92)",,,,,,,4859965922," $(2,031.92)"
271891041,Ford,Aerostar,2018, $580.28 ," $6,963.36 "," $10,240.00 "," $3,276.64 ",,,,,,,-, none 
4439399525,Pontiac,Grand Prix,2018, $587.09 ," $7,045.08 "," $8,291.00 "," $1,245.92 ",,,,,,,-, none 
2761842766,Dodge,Charger,2016, $527.84 ," $6,334.08 "," $13,224.00 "," $6,889.92 ",,,,,,,-, none 
5744051309,Ford,E350,2017, $781.82 ," $9,381.84 "," $15,416.00 "," $6,034.16 ",,,,,,,-, none 
2524829731,Infiniti,QX,2018, $554.65 ," $6,655.80 "," $13,687.00 "," $7,031.20 ",,,,,,,-, none 
6316381352,GMC,Sierra Hybrid,2016, $643.22 ," $7,718.64 "," $11,663.00 "," $3,944.36 ",,,,,,,-, none 
1641475390,Ferrari,612 Scaglietti,2016, $598.07 ," $7,176.84 "," $15,156.00 "," $7,979.16 ",,,,,,,-, none 
437979520,Subaru,Forester,2017, $679.97 ," $8,159.64 "," $11,701.00 "," $3,541.36 ",,,,,,,-, none 
3597066976,Buick,Park Avenue,2016, $593.70 ," $7,124.40 "," $15,753.00 "," $8,628.60 ",,,,,,,-, none 
3759638708,Volkswagen,Routan,2016, $715.53 ," $8,586.36 "," $19,110.00 "," $10,523.64 ",,,,,,,-, none 
232314292,Toyota,Yaris,2017, $744.01 ," $8,928.12 "," $12,006.00 "," $3,077.88 ",,,,,,,-, none 
424905663,Lexus,RX,2017, $873.14 ," $10,477.68 "," $13,466.00 "," $2,988.32 ",,,,,,,-, none 
449723984,Ford,Flex,2018, $826.97 ," $9,923.64 "," $12,598.00 "," $2,674.36 ",,,,,,,-, none 
793419026,Volkswagen,Jetta,2016, $674.63 ," $8,095.56 "," $13,172.00 "," $5,076.44 ",,,,,,,-, none 
6331685367,Pontiac,Tempest,2017, $790.57 ," $9,486.84 "," $9,370.00 ", $(116.84),,,,,,,6331685367, $(116.84)
3995042201,Dodge,Stratus,2017, $800.94 ," $9,611.28 "," $14,982.00 "," $5,370.72 ",,,,,,,-, none 
5116523292,Dodge,Daytona,2017, $500.64 ," $6,007.68 "," $8,645.00 "," $2,637.32 ",,,,,,,-, none 
3476918602,Dodge,Viper,2017, $596.59 ," $7,159.08 "," $12,649.00 "," $5,489.92 ",,,,,,,-, none 
8264836941,BMW,3 Series,2018, $769.52 ," $9,234.24 "," $14,013.00 "," $4,778.76 ",,,,,,,-, none 
1855765276,Ford,Bronco II,2018, $816.38 ," $9,796.56 "," $11,588.00 "," $1,791.44 ",,,,,,,-, none 
4253685889,Subaru,Leone,2016, $521.51 ," $6,258.12 "," $9,467.00 "," $3,208.88 ",,,,,,,-, none 
1030228485,Mercury,Sable,2018, $605.75 ," $7,269.00 "," $16,425.00 "," $9,156.00 ",,,,,,,-, none 
6962415621,Lincoln,Continental,2017, $802.38 ," $9,628.56 "," $13,322.00 "," $3,693.44 ",,,,,,,-, none 
4368150333,Chevrolet,1500,2017, $632.64 ," $7,591.68 "," $12,337.00 "," $4,745.32 ",,,,,,,-, none 
5487163340,Chevrolet,S10 Blazer,2016, $722.22 ," $8,666.64 "," $14,754.00 "," $6,087.36 ",,,,,,,-, none 
2350637670,Fiat,Nuova 500,2016, $668.52 ," $8,022.24 "," $13,659.00 "," $5,636.76 ",,,,,,,-, none 
2344162232,Lexus,LX,2018, $653.67 ," $7,844.04 "," $18,056.00 "," $10,211.96 ",,,,,,,-, none 
8818580752,Hyundai,Santa Fe,2018, $662.16 ," $7,945.92 "," $13,285.00 "," $5,339.08 ",,,,,,,-, none 
571490646,Mercury,Tracer,2017, $651.96 ," $7,823.52 "," $13,972.00 "," $6,148.48 ",,,,,,,-, none 
274355906,GMC,Sierra 1500,2018, $607.86 ," $7,294.32 "," $20,606.00 "," $13,311.68 ",,,,,,,-, none 
